path,name,ArrayDimensions,DataType,DataTypeString,DecimalPoint,NodeClass,NodeID,NodePath,blockId,category,code,index,mqtt_publish,opcua_subscribe,read_enable,read_period,read_time,return_time,s7_bit,s7_db,s7_size,s7_start,timed_clear,timed_clear_time,value
/Equipment/0_2_MC/Control/Local_Remote/Reset,Reset,0,1,bool,0,2,"ns=3;s=""Equipment"".""0_2_MC"".""Control"".""Local_Remote"".""Reset""",/0_2_MC/Control/Local_Remote/Reset,0,MC,Control_Local_Remote_Reset,2,False,False,False,20,0,0,0,0,1,0,False,1000,False
/Equipment/0_2_MC/Control/Initialization_Shield,Initialization_Shield,0,22,structure,0,2,"ns=3;s=""Equipment"".""0_2_MC"".""Control"".""Initialization_Shield""",/0_2_MC/Control/Initialization_Shield,0,MC,Control_Initialization_Shield,2,False,False,False,20,0,0,0,0,0,0,False,1000,0
/Equipment/0_2_MC/Control/Initialization_Shield/EFEM_Module,EFEM_Module,0,1,bool,0,2,"ns=3;s=""Equipment"".""0_2_MC"".""Control"".""Initialization_Shield"".""EFEM_Module""",/0_2_MC/Control/Initialization_Shield/EFEM_Module,0,MC,Control_Initialization_Shield_EFEM_Module,2,False,False,False,20,0,0,0,0,1,0,False,1000,False
/Equipment/0_2_MC/Control/Initialization_Shield/Robot,Robot,0,1,bool,0,2,"ns=3;s=""Equipment"".""0_2_MC"".""Control"".""Initialization_Shield"".""Robot""",/0_2_MC/Control/Initialization_Shield/Robot,0,MC,Control_Initialization_Shield_Robot,2,False,False,False,20,0,0,0,0,1,0,False,1000,False
/Equipment/0_2_MC/Control/Initialization_Shield/Facility_System,Facility_System,0,1,bool,0,2,"ns=3;s=""Equipment"".""0_2_MC"".""Control"".""Initialization_Shield"".""Facility_System""",/0_2_MC/Control/Initialization_Shield/Facility_System,0,MC,Control_Initialization_Shield_Facility_System,2,False,False,False,20,0,0,0,0,1,0,False,1000,True
/Equipment/0_2_MC/Control/Initialization_Shield/Other_Module,Other_Module,0,1,bool,0,2,"ns=3;s=""Equipment"".""0_2_MC"".""Control"".""Initialization_Shield"".""Other_Module""",/0_2_MC/Control/Initialization_Shield/Other_Module,0,MC,Control_Initialization_Shield_Other_Module,2,False,False,False,20,0,0,0,0,1,0,False,1000,False
/Equipment/0_2_MC/Control/Mock_Moule_Transport,Mock_Moule_Transport,0,1,bool,0,2,"ns=3;s=""Equipment"".""0_2_MC"".""Control"".""Mock_Moule_Transport""",/0_2_MC/Control/Mock_Moule_Transport,0,MC,Control_Mock_Moule_Transport,2,False,False,False,20,0,0,0,0,1,0,False,1000,False
/Equipment/0_2_MC/Control/Test_Mode,Test_Mode,0,1,bool,0,2,"ns=3;s=""Equipment"".""0_2_MC"".""Control"".""Test_Mode""",/0_2_MC/Control/Test_Mode,0,MC,Control_Test_Mode,2,False,False,False,20,0,0,0,0,1,0,False,1000,False
/Equipment/0_2_MC/Control/Transport_WithOut_Wafer_Mode,Transport_WithOut_Wafer_Mode,0,1,bool,0,2,"ns=3;s=""Equipment"".""0_2_MC"".""Control"".""Transport_WithOut_Wafer_Mode""",/0_2_MC/Control/Transport_WithOut_Wafer_Mode,0,MC,Control_Transport_WithOut_Wafer_Mode,2,False,False,False,20,0,0,0,0,1,0,False,1000,False
/Equipment/0_2_MC/Control/Dry_Run_Mode,Dry_Run_Mode,0,1,bool,0,2,"ns=3;s=""Equipment"".""0_2_MC"".""Control"".""Dry_Run_Mode""",/0_2_MC/Control/Dry_Run_Mode,0,MC,Control_Dry_Run_Mode,2,False,False,False,20,0,0,0,0,1,0,False,1000,False
